OBJECTID,HSISID,NAME,ADDRESS1,ADDRESS2,CITY,STATE,POSTALCODE,PHONENUMBER,RESTAURANTOPENDATE,FACILITYTYPE,PERMITID,X,Y,GEOCODESTATUS
3048,04092014956,Hardee`s #1206,5601 Creedmoor RD ,,RALEIGH,NC,27612,(919) 781-4332,2007-09-14T00:00:00.000Z,Restaurant,17458,-78.68107712,35.8581419,M
3049,04092110124,Middle Creek Elem. Sch. Cafeteria,110 MIDDLE CREEK PARK AVE ,,APEX,NC,27539-7982,(919) 773-9570,2000-08-23T00:00:00.000Z,Public School Lunchrooms,17469,-78.75946583,35.67025019,M
3050,04092300166,Food Lion #572 Meat Market ,8320-120 LITCHFORD RD ,,RALEIGH,NC,27615-2464,,2000-07-01T00:00:00.000Z,Meat Market,17472,-78.60100965,35.89311432,M
3051,04092110050,Emma Conn Elementary Cafeteria,1220 Brookside DR ,,RALEIGH,NC,27604-2040,(919) 856-7645,1991-10-16T00:00:00.000Z,Public School Lunchrooms,17479,-78.62274745,35.796109,M
3052,04092021091,BJ`s Warehouse Club #123 (Foodstand - MM Area),8811 Brier Creek Pky ,,RALEIGH,NC,27616,(919) 806-5000,2001-09-07T00:00:00.000Z,Food Stand,17482,-78.78753116,35.90154813,M
3053,04092010218,Denny`s Restaurant,3215 Wake Forest Rd ,,RALEIGH,NC,27609-7446,(919) 876-9556,1991-04-05T00:00:00.000Z,Restaurant,17488,-78.6209672,35.82707648,M
3054,04092110022,Sanderson High Sch. Cafeteria,5500 DIXON DR ,,RALEIGH,NC,27609-4202,(919) 881-4840,1991-05-01T00:00:00.000Z,Public School Lunchrooms,17489,-78.64657305,35.86106088,M
3055,04092010072,Bojangles # 11,7525 Us 64 Hwy E,,KNIGHTDALE,NC,27545-9274,(919) 266-2768,1991-05-01T00:00:00.000Z,Restaurant,17490,0,0,U
3056,04092010035,Ashworth Rexall Drug,105 W CHATHAM ST,,CARY,NC,27511-3331,(919) 467-1834,1991-05-02T00:00:00.000Z,Restaurant,17491,-78.78142086,35.78714267,M
3057,04092010167,Cloos Coney Island,2233 AVENT FERRY RD ,,RALEIGH,NC,27606-2138,(919) 834-3354,1991-04-19T00:00:00.000Z,Restaurant,17493,-78.67605091,35.77835817,M
3058,04092011949,O`Malley`s Tavern,5228 HOLLYRIDGE DR ,,RALEIGH,NC,27612-3114,(919) 787-1234,1996-10-14T00:00:00.000Z,Restaurant,17500,-78.70051587,35.85321466,M
3059,04092010648,Shaw University Cafeteria,118 E SOUTH ST ,,RALEIGH,NC,27601-2341,(919) 836-8817,1991-04-03T00:00:00.000Z,Restaurant,17502,-78.63776537,35.7707838,M
3063,04092013823,THE URBAN TURBAN,2757 NC Hwy 55,,CARY,NC,27519,(919) 367-0888,2003-06-23T00:00:00.000Z,Restaurant,17564,-78.87279058,35.78531343,M
3060,04092020119,Han-Dee Hugo`s #43,3400 BENSON RD,,GARNER,NC,27529-9300,(919) 662-1825,1991-04-03T00:00:00.000Z,Food Stand,17503,-78.61404764,35.63545738,M
3061,04092110108,Timber Drive Elementary Cafeteria,1601 TIMBER DR,,GARNER,NC,27529-4778,(919) 773-9515 ext. 21307,1997-06-30T00:00:00.000Z,Public School Lunchrooms,17542,-78.63688668,35.68985222,M
3062,04092040141,CALDRONE HOT DOGS #2 (WCID #220),1025 BLUE RIDGE RD ,,RALEIGH,NC,27607-3902,(919) 649-6385,2004-03-09T00:00:00.000Z,Pushcarts,17551,-78.71514347,35.7963477,M
3064,04092110057,Millbrook Sr. High Cafeteria,2201 SPRING FOREST RD ,,RALEIGH,NC,27615-7536,(919) 850-8796,1991-09-17T00:00:00.000Z,Public School Lunchrooms,17568,-78.60300107,35.86585561,M
3065,04092110007,Briarcliff Elementary Cafeteria,1220 POND ST,,CARY,NC,27511-4418,(919) 460-3450,1991-09-17T00:00:00.000Z,Public School Lunchrooms,17569,-78.78826469,35.76866672,M
3066,04092010154,China Star,3201-101 EDWARDS MILL RD ,Ste 101,RALEIGH,NC,27612-5385,(919) 781-1448,1991-05-06T00:00:00.000Z,Restaurant,17572,-78.70556784,35.82545066,M
3067,04092012824,Wang`s Kitchen,1601-41 CROSS LINK RD ,,RALEIGH,NC,27610-4186,(919) 832-0706,1998-10-21T00:00:00.000Z,Restaurant,17573,-78.61376,35.75438832,M
3068,04092011314,Revenue Bldg. Cafeteria,305 N Wilmington St ,,RALEIGH,NC,27601,,1993-07-15T00:00:00.000Z,Restaurant,17603,-78.63784658,35.77659846,M
3069,04092011369,Subway,921 N HARRISON AVE ,,CARY,NC,27513-3904,(919) 467-2424,1993-10-14T00:00:00.000Z,Restaurant,17604,-78.78340203,35.80068085,M
3070,04092020868,Circle K #8610,4713 NEW BERN AVE ,,RALEIGH,NC,27610-1437,(919) 231-6254,1999-03-04T00:00:00.000Z,Food Stand,17611,-78.55690674,35.79848742,M
3071,04092011428,NC Seafood,1201 AGRICULTURE ST ,,RALEIGH,NC,27603-2366,(919) 833-4661,1994-01-31T00:00:00.000Z,Restaurant,17613,-78.6633093,35.76445694,M
3072,04092020607,DOMINOS PIZZA #8940,1368 N MAIN ST ,,FUQUAY VARINA,NC,27526-2617,(919) 557-5551,1994-05-20T00:00:00.000Z,Food Stand,17632,-78.77533433,35.59075091,M
3073,04092011065,Hong Kong Restaurant,12287 Capital BLVD ,,WAKE FOREST,NC,27587-6200,(919) 556-9505,1992-03-30T00:00:00.000Z,Restaurant,17635,-78.54097555,35.98087357,M
3074,04092021289,Harris Teeter #43 Produce,3638 Rogers Rd ,,WAKE FOREST,NC,27587,(919) 562-9521,2004-08-03T00:00:00.000Z,Food Stand,17653,-78.50482681,35.94464174,M
3075,04092110150,Carpenter Elementary School Cafeteria,2100 Morrisville Pky ,,CARY,NC,27519,(919) 462-6785,2004-08-04T00:00:00.000Z,Public School Lunchrooms,17654,-78.86688348,35.81490927,M
3076,04092014119,HONG KONG CHINESE KITCHEN,5563 WESTERN  BLVD ,Suite 11-A,RALEIGH,NC,27606,(919) 851-1505,2004-08-26T00:00:00.000Z,Restaurant,17657,-78.72051017,35.78412594,M
3077,04092015151,Namolis NY Pizzeria,5444 Apex Peakway ,,APEX,NC,27502,(919) 303-4888,2008-06-23T00:00:00.000Z,Restaurant,17665,0,0,U
3078,04092021575,THE CRESCENT,8003 REGENCY PKY ,,CARY,NC,27518,(919) 610-9904,2009-07-15T00:00:00.000Z,Food Stand,17669,-78.79540806,35.72902721,M
3079,04092021531,Domino`s #8820,6213-102 Rock Quarry  RD ,,RALEIGH,NC,27610,(919) 779-4443,2008-06-12T00:00:00.000Z,Food Stand,17711,-78.54886724,35.7226095,M
3083,04092014002,OUTBACK STEAKHOUSE #3467,845 US Hwy 70 W,,GARNER,NC,27529,(919) 329-9211,2004-03-04T00:00:00.000Z,Restaurant,17748,0,0,U
3080,04092021534,The Fresh Market Meat/Seafood,6325 Falls of Neuse RD ,,RALEIGH,NC,27615,(919) 872-8501,2008-04-25T00:00:00.000Z,Food Stand,17712,-78.62251606,35.86922852,M
3081,04092016084,MCDONALDS #18373,415 S MAIN ST ,,Rolesville,NC,27571,(919) 556-7686,2012-01-12T00:00:00.000Z,Restaurant,17717,-78.46701525,35.91701042,M
3082,04092011708,Korner Pocket,8508 CAPITAL BLVD,,RALEIGH,NC,27616-3150,(919) 876-9879,1995-07-14T00:00:00.000Z,Restaurant,17729,-78.55805315,35.89527884,M
3084,04092011321,AMF South Hills Snack Bar,301 NOTTINGHAM DR,,CARY,NC,27511-4947,(919) 467-2411,1993-07-30T00:00:00.000Z,Restaurant,17756,-78.74288458,35.76720276,M
3085,04092013049,PNC 112 (Mexican),1400 EDWARDS MILL RD ,,RALEIGH,NC,27607-3624,(919) 861-2300 ext. 5,1999-10-28T00:00:00.000Z,Restaurant,17780,-78.7229363,35.8032419,M
3086,04092015972,BOJANGLES #46,1513 N ARENDELL AVE ,,ZEBULON,NC,27597,(919) 404-2272,2011-05-26T00:00:00.000Z,Restaurant,17791,-78.32656024,35.83982275,M
3087,04092021384,Harris Teeter #344 Produce,6024 Falls of Neuse RD,,RALEIGH,NC,27609,(919) 872-5786,2006-04-10T00:00:00.000Z,Food Stand,17798,-78.6187408,35.86627943,M
3088,04092014582,Ruby Tuesday`s #5122,4411 New Bern AVE,,RALEIGH,NC,27610,(919) 255-1801,2006-04-18T00:00:00.000Z,Restaurant,17799,-78.56140768,35.79898992,M
3089,04092015649,"CAPITAL CLUB 16 RESTAURANT &amp; BAR",16 W MARTIN  ST ,STE 105,RALEIGH,NC,27601,(919) 747-9345,2010-06-10T00:00:00.000Z,Restaurant,17807,-78.64002343,35.77714251,M
3090,04092021939,DONOVAN'S DISH,800 W WILLIAMS ST ,STE 112,APEX,NC,27502,(919) 651-8309,2016-02-08T00:00:00.000Z,Food Stand,17820,-78.86480181,35.73964722,M
3091,04092300112,Kroger #324 Meat Market ,2680 TIMBER DR ,,GARNER,NC,27529-2571,(919) 661-8400,1997-02-26T00:00:00.000Z,Meat Market,17823,-78.63679241,35.71604964,M
3092,04092015115,Super Wok,1401-L SE Maynard RD ,,CARY,NC,27511,(919) 388-8338,2008-04-23T00:00:00.000Z,Restaurant,17835,-78.76381917,35.78923033,M
3093,04092013208,Starbucks Coffee #08373,609 Peace St ,,RALEIGH,NC,27605,(919) 754-9007,2000-09-26T00:00:00.000Z,Restaurant,17841,-78.64795366,35.78836043,M
3094,04092020998,Food Lion #816 Deli,2861 JONES FRANKLIN RD ,,RALEIGH,NC,27606-4346,(919) 233-9708,2000-07-01T00:00:00.000Z,Food Stand,17842,-78.73773278,35.74361773,M
3095,04092020995,Food Lion #572 Deli,8320-120 LITCHFORD RD ,,RALEIGH,NC,27615-2464,(919) 790-8146,2000-07-01T00:00:00.000Z,Food Stand,17843,-78.60100965,35.89311432,M
3096,04092300184,Food Lion #1358 Meat Market,1121 FALLS RIVER AVE ,,RALEIGH,NC,27614-6731,,2000-07-01T00:00:00.000Z,Meat Market,17844,-78.58940896,35.90603425,M
3097,04092300165,Food Lion #1491 Meat Market,3151-113 Capital Blv ,,RALEIGH,NC,27604-3335,(919) 790-6728,2000-07-01T00:00:00.000Z,Meat Market,17846,-78.58946217,35.82241942,M
3098,04092011740,Burger King #9246,3500 POOLE RD ,,RALEIGH,NC,27610-2904,(919) 231-3008,1995-10-03T00:00:00.000Z,Restaurant,17863,-78.57714053,35.76737547,M
3099,04092020898,Bayleaf Convenience,10701 SIX FORKS RD,,RALEIGH,NC,27614-9570,(919) 847-7075,1999-08-24T00:00:00.000Z,Food Stand,17877,-78.64904636,35.92875186,M
3103,04092020102,Fresh Market Deli,400 WOODBURN RD ,,RALEIGH,NC,27605-1324,(919) 828-7888,1991-03-19T00:00:00.000Z,Food Stand,17901,-78.65855965,35.78994083,M
3100,04092012065,Mayflower Seafood Restaurant,3301 Capital BLVD ,,RALEIGH,NC,27604-3339,(919) 875-9007,1997-04-30T00:00:00.000Z,Restaurant,17881,-78.58813581,35.82461176,M
3101,04092015101,Michelangelos,7280 GB Alford  HWY ,,HOLLY SPRINGS,NC,27540,(919) 557-4992,2008-03-26T00:00:00.000Z,Restaurant,17889,-78.83292683,35.63499991,M
3102,04092011976,Char-grill,9601 Strickland Rd,,RALEIGH,NC,27615,(919) 845-8994,1996-12-06T00:00:00.000Z,Restaurant,17897,-78.65583057,35.90114711,M
3104,04092110053,Wiley Elementary Cafeteria,301 SAINT MARYS ST,,RALEIGH,NC,27605-1731,(919) 856-7731,1991-09-17T00:00:00.000Z,Public School Lunchrooms,17911,-78.65174725,35.78471702,M
3105,04092014509,Golden Corral #2485,11016 Capital BLVD,,WAKE FOREST,NC,27587,(919) 570-2808,2006-02-24T00:00:00.000Z,Restaurant,17928,-78.53774736,35.94776303,M
3106,04092014562,The Gourmet Factory,3933 Western  BLVD,,RALEIGH,NC,27606,(919) 852-2223,2006-04-13T00:00:00.000Z,Restaurant,17934,-78.69268901,35.78366523,M
3107,04092014563,Red Robin #567,2260 Walnut ST,,CARY,NC,27511,(919) 854-5415,2006-04-24T00:00:00.000Z,Restaurant,17936,-78.74211776,35.75448808,M
3108,04092014550,KFC/Taco Bell #J120093,6405 Falls of Neuse RD,,RALEIGH,NC,27615,(919) 872-6902,2006-04-25T00:00:00.000Z,Restaurant,17939,-78.62197977,35.8704545,M
3109,04092015309,JUMBO CHINA,4424 FAYETTEVILLE RD ,,RALEIGH,NC,27603,(919) 779-8858,2008-12-19T00:00:00.000Z,Restaurant,17945,-78.65687251,35.7197149,M
3110,04092015619,RAINBOW KING,12520 CAPITAL BLVD ,,WAKE FOREST,NC,27587,(919) 554-8888,2010-04-26T00:00:00.000Z,Restaurant,17947,-78.53270439,35.98593613,M
3111,04092030144,Tacos Estilo Hildalgo (Mario Resendiz-Trejo) (WCID # 068),101 Reed ST ,,CARY,NC,27511,(919) 455-3806,2005-11-23T00:00:00.000Z,Mobile Food Units,17949,-78.76292831,35.79014794,M
3112,04092015457,LOS TRES MAGUEYES,10410 MONCREIFFE  RD ,STE 109,RALEIGH,NC,27610,(919) 484-9258,2009-08-27T00:00:00.000Z,Restaurant,17951,-78.79210079,35.89996272,M
3113,04092016679,BITTERSWEET,16 E MARTIN ST ,,RALEIGH,NC,27601,(919) 977-3829,2014-04-23T00:00:00.000Z,Restaurant,17967,-78.64002343,35.77714251,M
3114,04092011376,Conference Dining Services Facility,3000 New Bern AVE,,RALEIGH,NC,27610,(919) 350-8190,1993-10-21T00:00:00.000Z,Restaurant,17975,-78.58796297,35.78391423,M
3115,04092016273,"KUMBALA BAR &amp; GRILL",3945 NEW BERN  AVE ,RALEIGH,RALEIGH,NC,27610,(919) 231-0335,2012-10-05T00:00:00.000Z,Restaurant,17980,-78.57014599,35.80045574,M
3116,04092016278,Pizza La Stella,219 FAYETTTEVILLE ST ,,RALEIGH,NC,27601,(984) 200-2441,2012-10-15T00:00:00.000Z,Restaurant,17981,-78.6387137,35.77765525,M
3117,04092300067,Pauls Cash Grocery Meat Market,7301 POOLE RD ,,RALEIGH,NC,27610-9366,,1991-08-26T00:00:00.000Z,Meat Market,17988,-78.51538485,35.75733791,M
3118,04092011977,Honeybaked Ham Company,423 CROSSROADS BLVD ,,CARY,NC,27511-6896,(919) 854-1222,1996-11-22T00:00:00.000Z,Restaurant,18024,-78.73871452,35.76064286,M
3119,04092110092,West Lake Middle Sch. Cafeteria,4600 W LAKE RD,YEAR ROUND,APEX,NC,27539-7657,(919) 662-2917,1992-07-01T00:00:00.000Z,Public School Lunchrooms,18028,-78.76185019,35.66034208,M
3123,04092300211,BJ's Membership Club Meat Mkt,255 Shenstone Blv ,,GARNER,NC,27529,(919) 661-3781,2002-10-25T00:00:00.000Z,Meat Market,18069,-78.58054205,35.69110315,M
3120,04092110027,West Millbrook Middle Sch. Cafeteria,8815 Strickland Rd ,,RALEIGH,NC,27615,(919) 870-4071,1991-09-17T00:00:00.000Z,Public School Lunchrooms,18047,-78.6438736,35.89638834,M
3121,04092011173,BOJANGLES #15,5409 CAPITAL BLVD ,,RALEIGH,NC,27616-2929,(919) 872-5820,1992-11-03T00:00:00.000Z,Restaurant,18051,-78.58248301,35.85985873,M
3122,04092300210,International Foods,2215 New Hope Church Rd,,RALEIGH,NC,27604-1600,,2002-09-19T00:00:00.000Z,Meat Market,18066,-78.60062749,35.83624718,M
3124,04092013885,Rudino`s Parkside,4022 Village Park Dr ,,KNIGHTDALE,NC,27545,(919) 261-0143,2003-08-29T00:00:00.000Z,Restaurant,18071,-78.49683785,35.79808616,M
3125,04092030316,TOOKIE'S (WCID #574),2956 WAKE FOREST RD ,,RALEIGH,NC,27609,(919) 846-6383,2016-10-21T00:00:00.000Z,Mobile Food Units,18076,0,0,U
3126,04092017451,"DAME'S CHICKEN &amp; WAFFLES",823 BASS PRO LN ,,CARY,NC,27513,(919) 234-0822,2016-10-14T00:00:00.000Z,Restaurant,18078,-78.77007317,35.83116175,M
3127,04092021583,HARRIS TEETER #311 PRODUCE,324 VILLAGE WALK DR ,,HOLLY SPRINGS,NC,27540,(919) 552-1596,2009-09-10T00:00:00.000Z,Food Stand,18079,-78.83920862,35.63987572,M
3128,04092015471,CHICK-FIL-A #2181,801 VILLAGE WALK  DR ,,HOLLY SPRING,NC,27540,(919) 567-0060,2009-09-02T00:00:00.000Z,Restaurant,18080,-78.83547598,35.63906265,M
3129,04092015793,TENKO JAPAN,4040 ED  DR ,#121,RALEIGH,NC,27612,(919) 781-5181,2011-08-25T00:00:00.000Z,Restaurant,18083,-78.70319672,35.82518153,M
3130,04092016485,ZAXBY'S #46101,995 DURHAM RD ,,WAKE FOREST,NC,27587,(919) 435-0387,2013-08-07T00:00:00.000Z,Restaurant,18088,-78.54660948,35.97593728,M
3131,04092015636,WALTONWOOD AT CARY DINING,750 SE CARY PKY ,,CARY,NC,27511,(919) 460-7330,2010-05-14T00:00:00.000Z,Restaurant,18091,-78.77482013,35.74902725,M
3132,04092016263,DICKEY'S BARBECUE PIT #413,6552 GLENWOOD  AVE ,,RALEIGH,NC,27612,(919) 436-3995,2012-09-20T00:00:00.000Z,Restaurant,18094,-78.70609774,35.86074544,M
3133,04092021055,Food Lion #193 Deli,5633 CREEDMOOR RD,,RALEIGH,NC,27612-6316,(919) 781-0597,2001-02-26T00:00:00.000Z,Food Stand,18124,-78.68200551,35.85879117,M
3134,04092300192,Food Lion #536 Meat Market ,9101 - 107 Leesville Rd,,RALEIGH,NC,27613,,2001-01-01T00:00:00.000Z,Meat Market,18125,0,0,U
3135,04092021059,Harris Teeter #90 Meat Market,13210 STRICKLAND RD ,,RALEIGH,NC,27613-7536,(919) 676-3534,2001-03-15T00:00:00.000Z,Food Stand,18126,-78.72593809,35.90878313,M
3136,04092016496,BANANA LEAF,1026  RYAN RD ,,CARY,NC,27511,(919) 468-9958,2013-09-20T00:00:00.000Z,Restaurant,18141,-78.76677132,35.77674815,M
3137,04092016536,Elements,861 W Morgan  ST ,,RALEIGH,NC,27603,(919) 828-5233,2013-11-01T00:00:00.000Z,Restaurant,18145,-78.65623803,35.78057044,M
3138,04092016568,MCDONALD'S CROSSROADS #13363,1830 WALNUT ST ,,CARY,NC,27511,(919) 233-0080,2013-11-15T00:00:00.000Z,Restaurant,18147,-78.74334016,35.75902812,M
3139,04092017698,"HWY 55 BURGERS SHAKES &amp; FRIES",3421 N MAIN ST ,,FUQUAY VARINA,NC,27526,(919) 567-3007,2017-10-13T00:00:00.000Z,Restaurant,18148,-78.72370094,35.62481705,M
3140,04092017723,SUSHI THAI CARY,106 KILMAYNE DR ,,CARY,NC,27511-4465,(919) 467-5747,2017-11-08T00:00:00.000Z,Restaurant,18152,-78.78304446,35.77049321,M
3144,04092016001,TASTY BEVERAGE CO,327 W DAVIE ST ,STE 106,RALEIGH,NC,27601,(919) 828-2789,2011-09-15T00:00:00.000Z,Restaurant,18181,-78.64497473,35.7752364,M
3141,04092014293,Five Guys Burgers and Fries #2,4120 Main at N. Hills St. Ste 155,,RALEIGH,NC,27609,(919) 787-7772,2005-04-07T00:00:00.000Z,Restaurant,18162,-78.64323049,35.83718561,M
3142,04092021730,THE CATERING WORKS,2319 LAURELBROOK ST ,,RALEIGH,NC,27604,(919) 828-5932,2013-01-07T00:00:00.000Z,Food Stand,18168,-78.61526307,35.81201084,M
3143,04092160075,HILLTOP HOME KITCHEN,2820 KIDD RD ,,RALEIGH,NC,27610,(919) 231-8315,2011-08-26T00:00:00.000Z,Institutional Food Service,18179,-78.5890506,35.7775139,M
3145,04092016004,PHARAOH'S @ THE MUSEUM,5 EDENTON  ST ,,RALEIGH,NC,27601,,2011-09-20T00:00:00.000Z,Restaurant,18182,-78.63858369,35.78186205,M
3146,04092016657,CITY BARBECUE,1305 KILDAIRE FARM RD ,,RALEIGH,NC,27511,(919) 439-5191,2014-03-28T00:00:00.000Z,Restaurant,18200,-78.78333323,35.76164635,M
3147,04092010101,BURGER KING #3768,4203 WAKE FOREST RD ,,RALEIGH,NC,27609-6228,(919) 872-3797,1991-05-02T00:00:00.000Z,Restaurant,18216,-78.61307772,35.83835644,M
3148,04092010364,HOOTERS OF RALEIGH,4206 WAKE FOREST RD ,,RALEIGH,NC,27609-6229,(919) 850-9882,1991-05-02T00:00:00.000Z,Restaurant,18219,-78.61159291,35.8383304,M
3149,04092010093,Buffaloe Lanes,6701 FAYETTEVILLE RD,,RALEIGH,NC,27603-4829,(919) 779-1888,1991-04-02T00:00:00.000Z,Restaurant,18224,-78.6833866,35.68495761,M
3150,04092010699,SUBWAY #168,2808 1/2 Hillsborough St ,,RALEIGH,NC,27607,(919) 834-7407,1991-03-19T00:00:00.000Z,Restaurant,18225,-78.67446157,35.78920774,M
3151,04092015232,BUFFALO WILD WINGS #206,6700 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 217-2559,2008-09-25T00:00:00.000Z,Restaurant,18231,-78.50464192,35.79645,M
3152,04092015233,QDOBA MEXICAN GRILL #203,3101-102 EDWARDS MILL  RD ,,RALEIGH,NC,27612,(919) 781-9220,2008-09-24T00:00:00.000Z,Restaurant,18232,-78.70695216,35.82399087,M
3153,04092015275,"Noodles &amp; Company #855",403 DANIELS ST ,,RALEIGH,NC,27605,(919) 755-0282,2008-10-31T00:00:00.000Z,Restaurant,18235,-78.66157335,35.79001079,M
3154,04092017046,DOS TAQUITOS,6101 GLENWOOD AVE ,,RALEIGH,NC,27612,(919) 787-3373,2015-09-30T00:00:00.000Z,Restaurant,18236,-78.70209872,35.85487832,M
3155,04092017048,FOOD LION #2196 DELI,3609 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 469-4195,2015-10-07T00:00:00.000Z,Restaurant,18237,-78.84918533,35.82217686,M
3156,04092021917,FOOD LION #1669 PRODUCE,1601 CROSS LINK RD ,,RALEIGH,NC,27610,(919) 807-1397,2015-10-29T00:00:00.000Z,Food Stand,18238,-78.61481761,35.75482136,M
3157,04092021383,Harris Teeter #344 Meat/Seafood,6024 Falls of Neuse RD,,RALEIGH,NC,27609,(919) 872-5786,2006-04-10T00:00:00.000Z,Food Stand,18246,-78.6187408,35.86627943,M
3158,04092021924,FOOD LION #624 PRODUCE,2458 SW CARY PKY ,,CARY,NC,27513,(919) 481-0052,2015-12-09T00:00:00.000Z,Food Stand,18264,-78.82085718,35.76363975,M
3159,04092017131,THE STATE CLUB,2450 ALUMNI DR ,,RALEIGH,NC,27606,(919) 515-0554,2016-01-04T00:00:00.000Z,Restaurant,18265,-78.67968011,35.76286993,M
3160,04092014398,Skipper`s Fish Fry and Market,1001 E Williams ST ,,APEX,NC,27502,(919) 303-2400,2005-09-30T00:00:00.000Z,Restaurant,18293,-78.84350423,35.7211123,M
3164,04092021635,INTERNATIONAL FOODS DELI,421 CHAPANOKE RD ,STE 140,RALEIGH,NC,27603,(919) 662-5428,2010-12-01T00:00:00.000Z,Food Stand,18328,-78.65331762,35.73463329,M
3161,04092014425,Greek Fiesta at Crossroads,319 Crossroads BLVD ,,RALEIGH,NC,27511,(919) 851-7995,2005-10-25T00:00:00.000Z,Restaurant,18296,0,0,U
3162,04092014483,Tacos Mexico,1430 N Main ST ,,FUQUAY-VARINA,NC,27526,(919) 557-1777,2005-12-08T00:00:00.000Z,Restaurant,18300,-78.77067049,35.59261337,M
3163,04092030234,CHICK-N-QUE II (WCID #425),8041 Arco Corporate  DR ,,RALEIGH,NC,27617,(919) 369-7788,2011-12-20T00:00:00.000Z,Mobile Food Units,18307,-78.7774132,35.90600713,M
3165,04092015862,NO. 1 CHINESE RESTAURANT,3667 SW CARY  PKY ,,CARY,NC,27513,(919) 461-7008,2011-01-04T00:00:00.000Z,Restaurant,18329,-78.8379919,35.78179255,M
3166,04092015868,CAROLINA VINTAGES,2400 JOHN BRANTLEY BLVD ,RDU TERMINAL 2,RALEIGH,NC,27623,(919) 840-0506,2011-01-20T00:00:00.000Z,Restaurant,18330,0,0,U
3167,04092017179,DUCK DONUTS,8323 CREEDMOOR RD ,,RALEIGH,NC,27613,(919) 847-8300,2016-03-08T00:00:00.000Z,Restaurant,18366,-78.68223183,35.90105252,M
3168,04092016867,HAVANA GRILL,404 W CHATHAM ST ,,CARY,NC,27511,(919) 460-8662,2015-02-06T00:00:00.000Z,Restaurant,18392,-78.78845716,35.78703957,M
3169,04092016879,"PHO PHO PHO NOODLE KITCHEN &amp; BAR",510-103 GLENWOOD AVE.,,RALEIGH,NC,27603,(919) 322-1837,2015-02-25T00:00:00.000Z,Restaurant,18393,-78.64718,35.78663007,M
3170,04092014816,Byte Cafe,1009 THINK PLACE,,MORRISVILLE,NC,27560,(919) 294-1336,2007-03-05T00:00:00.000Z,Restaurant,18396,-78.83774058,35.85808511,M
3171,04092014842,Panda Express #1352,1000 Beaver Creek Commons DR ,,APEX,NC,27502,(919) 362-6369,2007-04-05T00:00:00.000Z,Restaurant,18398,-78.87317907,35.74519928,M
3172,04092015597,HOT BREADS CAFE,1901  NW CARY PKY ,,MORRISVILLE,NC,27560,(919) 677-1331,2010-04-05T00:00:00.000Z,Restaurant,18407,-78.81047156,35.80913057,M
3173,04092015601,STAMMTISCH CAFE,215 GREGSON DR ,,CARY,NC,27511,(919) 461-6033,2010-03-26T00:00:00.000Z,Restaurant,18408,-78.80332985,35.73531293,M
3174,04092016218,NETSPORTS,3717 DAVIS DR ,,MORRISVILLE,NC,27560,(919) 319-9910,2012-07-02T00:00:00.000Z,Restaurant,18409,-78.85453212,35.83081195,M
3175,04092021859,Ladyfingers Caterers,627 E Whitaker Mill RD ,,RALEIGH,NC,27608,(919) 828-2270,2015-07-14T00:00:00.000Z,Food Stand,18412,-78.63053647,35.8074913,M
3176,04092021861,"LOWES FOODS #185 MEAT, SEAFOOD, SAUSAGE",1845 AVERSBORO RD ,,GARNER,NC,27529,(919) 779-9907,2015-07-08T00:00:00.000Z,Food Stand,18413,-78.61583976,35.68506666,M
3177,04092016981,NEUSE RIVER BREWING COMPANY,518-100 PERSHING RD ,,RALEIGH,NC,27608,(919) 301-8852,2015-07-22T00:00:00.000Z,Restaurant,18414,-78.632252,35.80416736,M
3178,04092021562,LOWES FOODS #239 PRODUCE,932 GATEWAY COMMONS  CIR ,,WAKE FOREST,NC,27587,(919) 554-0537,2009-03-03T00:00:00.000Z,Food Stand,18420,-78.49517848,35.9673291,M
3179,04092015349,"GENKI RESTAURANT &amp; SUSHI BAR",3420 TEN TEN RD ,Suit 314,CARY,NC,27518,(919) 363-6636,2009-03-04T00:00:00.000Z,Restaurant,18421,-78.79278417,35.70189107,M
3180,04092015671,NINA`S WING CORNER,877 E GANNON AVE ,,ZEBULON,NC,27597,(919) 269-2111,2010-07-02T00:00:00.000Z,Restaurant,18422,-78.29418521,35.83015828,M
3181,04092021708,Carlie C's IGA #820 Deli,1514 GARNER STATION BLVD ,,RALEIGH,NC,27603,(919) 329-0970,2012-06-01T00:00:00.000Z,Food Stand,18424,-78.65475896,35.72582345,M
3185,04092011061,Chick-fil-A,1815 WALNUT ST ,,CARY,NC,27511-9201,(919) 233-1691,1992-03-24T00:00:00.000Z,Restaurant,18453,-78.74236633,35.76001857,M
3182,04092016757,LEESVILLE TAP ROOM,13200 STRICKLAND  RD ,STE 104,RALEIGH,NC,27613,(919) 870-1515,2014-09-15T00:00:00.000Z,Restaurant,18436,-78.72593809,35.90878313,M
3183,04092015199,SCHNEIDER ELECTRIC CAFETERIA,8001 KNIGHTDALE BLVD ,,KNIGHTDALE,NC,27545,(919) 266-8626,2008-08-14T00:00:00.000Z,Restaurant,18437,-78.46137553,35.80885595,M
3184,04092015975,LYNNWOOD GRILL,4821 GROVE BARTON  RD ,STE 101,RALEIGH,NC,27613,(919) 785-0043,2011-06-01T00:00:00.000Z,Restaurant,18440,-78.71709222,35.87043329,M
